Unnamed: 0,tweet,sentiment
1397710,"yucky, I wake up and hear about deer corpses. I seen intestines laying on the road yesterday. so gross  I found out something interest ...",1.0
602998,@lovebig Nothing!  Sorry to be so boring ,0.0
2895321,good day to you hey why haven t u added me on myspace,1.0
404774,@jkatherine ew!! time for jonah but not us?? ,0.0
2623677,lol i heard it was good,1.0
2294942,i wanna go on packing but i don t want to ugh i m so complicated,0.0
1584200,@Onyx_River sounds like a fun shopping trip to me ,1.0
2852060,quel rve i phink i still lov u,1.0
477232,I have to go to a granite warehouse all day to pick out counters for my beach house ,0.0
3076973,it does seem that that feature should quot just be in there quot,1.0
921142,has the periodic pimp of his Facebook profile. enjoy!   http://bit.ly/9OJHw,1.0
2322434,hello world hope you re listening forgive me if i m young or speaking out of turn there s someone i ve been missing ugh,0.0
2469015,congratulations i am heart hacker not a computer hacker,1.0
502102,I wish they hadn't stocked our office lolly shop with Wagon Wheels. I don't normally eat chocolate but Wagon Wheels I can't say no to. ,0.0
2001888,i will i m still working too,0.0
76850,Oh my computer got sick ,0.0
1834510,he blamed something on me esotsm,0.0
277493,"is cranky...it's HOT inside the house again, will the a/c issue ever really be successfully addressed? I am beginning to think not ",0.0
248042,I hate that new show the listener cause all this mind reading stuff comes out after twilight gets famous!!! ,0.0
2015668,sundays should not be for working unfortunately there aren t nearly enough hours in a week so i ought to get cracking,0.0
2853744,are you excited about the show when its going to be on tv,1.0
2723285,did some gardening getting ready church amp then a youth ministry meeting can t wait until monday so i can rest at work,1.0
3120269,sitting at my computer waiting for the love of my life to wake up,1.0
800986,YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND ,1.0
2443669,wake up good morning everybody,1.0
3504,"Essay finished, 3,605 words, very pleased with self but dreading the return to project work ",0.0
741693,Sangakarra is Gay he refuses to go to the Disco ..   #PakCricket,0.0
1477214,Jus loved watchin Federer fallin to the red earth of Roland Garros weeping tears of joy.. ,1.0
1414362,I'm at the dance studio chillin! ,1.0
1002686,@UMR_patti it actually is quite nice sometimes. But I could totally go for watching a whole season of doctor who not alone instead ,1.0
647472,@DylanJobe Mine finally activated last night. C&amp;P is great as is multi del in pic roll. MMS is not their though ,0.0
88181,@WTFCRI  im in a hotel now. and i heard lotsa scary stories and im super effin scared i cant even look in the mirror. haha!,0.0
747753,@philliesfan9745 ps. Miss you guys  hope you had fun at bball camp though!,0.0
2530733,is listening to the ordinary boys,1.0
3089943,you and justin have both seemed so depressed if you both are sad why not just be together thats my advice for you,1.0
675485,Date night went by too fast  gotta be up at 4 am to drive J to the airport  gonna miss my babe the next several days ,0.0
2098184,they kept my nephew in the hospital he shud b out tomorrow by noon i can sleep now hitting my bleezy fo help,0.0
902394,@iantalbot  ah you say the nicest things ,1.0
3031575,rather be healthy alone than sick with someone else dr phil,1.0
2391233,baby if you re reading this makan woi makan,1.0
678995,Just finish writing a song called &quot;Let's not Pretend&quot; Track is about a girl who cheated on me and acted like it was nothing. ,0.0
2114671,working want to have some drinks,0.0
979987,RIGHT IM ACTUALLY GOING TO REVISE NOW! ,1.0
1935491,i had to go back and look at the model and then i noticed its a quot sheer quot t shirt thats all slim fitting or something,0.0
2670767,don t i know it i broke the news to rick today he is glad to hear your coming we worked on swim with a knife sick drumwork,1.0
2402127,updated my quot about quot page of my website have a little lookie loo,1.0
1419329,@xcomp post a pic of the tigers or lions if you can!  thanks! Haha have fun!,1.0
3032420,i know that i m never alone i think of you and how you never let me go,1.0
1424066,@IamSpectacular Lmaoo.. I luv ur new background specta ,1.0
2927004,your mom is totally in er are amazing quot so good quot should be called quot so freakin amazin quot ahahah i love dat song,1.0
2373367,of course,1.0
2825844,i m sorry for my late response guys it s just that i m using my psp and it s kinda slow in functioning,1.0
1028554,@JonathanRKnight the weather better get better soon cause i feel a cold coming on sooon...i wish i was still at Bahamas ,1.0
1420479,"fuck the nazis!   watching the best war movies all day..maybe i'll honor the fallen with some COD (world at war, duh) and mexican beer.",1.0
1203148,"@dougiemcfly yeah, and even if you do not answer me on Twitter, I still love you  true fans will always be fans!",1.0
2015597,studying for the exams very sad,0.0
2980817,yay hope you can find someone good soon,1.0
195285,@Chesterbear I'm fuckin shattered babe - god only knows how you feel  Quiet night with the demons i fear......,0.0
731139,Missin someone special. Already ,0.0
1926838,awwww a man s just got on the top deck so i m not all by myself anymore,0.0
3039786,evryone wish good luck on her first day of work experiance good luck bubs,1.0
2604683,damn right like i said classic thanks for listening,1.0
2018964,you luh all your fault hahahha sorry i could drag them to watch spongebob,0.0
527386,Really need to clean my house ,0.0
169654,...what ever happened w/ creating music in collaboration just for fun without the &quot;what am i getting out of it&quot; question in mind? PLEASE! ,0.0
3113758,im fine as always been keeping busy generally but nothing overly exciting to report at the moment hows things with you,1.0
2287742,is going to her cousins tommorow wont be back till late i almost forgot about twitter im a terrible person for that anyway,0.0
1481945,is looking forward to the apprentice final tonight ,1.0
379080,http://twitpic.com/6qak3 - Stuck on the side of the road workin ,0.0
1501637,New episode of hannah montana ,1.0
287729,"@unmarketing hey man, really bad news, I have a personal issue of my friends i'm dealing with.  Really disappointed, not gonna make it.. ",0.0
187095,"Awww Leno!!! I dont wanna see him go!  I know he's not technically &quot;leaving&quot;, but he's the best at the Tonight Show! *sniff*",0.0
1716065,nothing sitting here bored on chinas couch come pick me up,0.0
1859294,aco said no,0.0
962868,dinner was delicious - now planing our trip to italy  this will be gorgeous ;),1.0
2712171,k good for you tyler is taking a class this week and is pretty effecient with it so he will be my driving force like u,1.0
1231466,So how is YOUR day going so far 9V?   Remind me to give you copies of the new textures so u can try your hand at making some booths!,1.0
829609,@MissAshleyTizz The Vidio is xD HAHA funny xD The song is very awesome  Sounds goo ,1.0
2693999,new update at amp please add us as a friend on youtube hope ur havin a good day,1.0
1560095,1st rule of management -- &quot;ALWAYS TAKE CREDIT&quot;  hahahaa    #chuckmemondays #chuck,1.0
3056148,preparing my mix for renaissance this week pinned down some really good tunes going to london tomorrow to actually mix it in a studio,1.0
2983719,ihop happy bday jocey,1.0
1182782,@tooshort55 *LOL* Got that right girl!! Bling is expensive....you need to focus on that cruise!! ,1.0
2850051,glad to be found welcome,1.0
902478,@byronicman my GF has an interview with them this week ,1.0
2212527,my jumper is too big for me,0.0
130769,"@laraduckytay I WANT TO. I have exams that time. ugh ugh, not fairrrrrr  sunny, reeally? aww, cute. what are you?",0.0
737059,@brattonline aww why? and im wiv him but we aint doing much ,0.0
2479212,ahhh music to my ears,1.0
2179084,problems with the hotel bill,0.0
1201748,@erinkaela its a jacket. thanks! ,1.0
1963384,i swear everytime i refresh twitter i have one less follower sad,0.0
2630094,i hit a homerun today all the way,1.0
2364474,good morning all it s a beautiful degrees in la we just woke up and are playing another tv show in an hour mornings,0.0
2884344,whatcha doin lol,1.0
1721721,cum bck facebook hannah i iz missin u i want u tell me more about the new ting in ur life,0.0
1955239,it s the first sunny weekend in several weeks so what do i do laundry,0.0
2485698,family bbq and cans o bulmers,1.0
2284447,i don t have internet so i can t hear,0.0
2649572,time for me to go to bed love the idea i can wake up whenever i want for the next three days g nite,1.0
1575198,haha thx  need that motivation lol,1.0
2021966,bolting back to dc best weekend ever and the other non t,0.0
357780,"@ninabells checked on their website, nothing so far...  ",0.0
807451,???????? ???  (???????) is such a gorgeous and catchy song! Beautifully written! Love the movie as well! ,1.0
1931405,is everybody still sleepin,0.0
360397,@jennaburgus   two ships passing in the night! i'm flying down sat AM &amp; back sat afternoon,0.0
1392366,"finished Just love II! finally  not bad the ending, although it's not my fav type of my series",1.0
1690207,boy is awake amp its almost midnight he s coughing like crazy amp not even the cough syrup w codiene is helping we re rocking in his room,0.0
1203614,@nany_micucci Yourte gay  dude im bored,1.0
1635423,back to school today butt i get to see my friends that s always a good thing,0.0
376720,"baby's truth box comment made me cry  Oh, I know how much you'll miss me, because I'll be missing you more ((((",0.0
691196,ugh im going to take a nap ,0.0
2973092,just a personal one it currently needs updating hubby used to have a photog one but stopped,1.0
1082952,@jimmyfallon Good night Jimmy! ,1.0
2703549,i offer myself no tutorials except how to tag using windows on website use yahoo voice or phone when needed,1.0
651199,Workkk I do nott want to be here today  thank God it's the weekend!,0.0
3076863,heading to for a slurpee,1.0
127477,Hate to leave  but catch you shortly! x,0.0
1647778,is in bed with a broken head and rather bored,0.0
516699,Fact: i am really upset   Truth: going back to sleep ,0.0
1901109,unfortunately ny probably isn t gonna let up on him either,0.0
2578472,just got home to find a pair of new shoes at the foot of my bed life its good,1.0
606327,"I'm really bummed that I'm missing my little one's school party today, but I can't risk going in there. ",0.0
3059322,switching to g on my bold makes my battery life x better and i m a heavy user wow,1.0
315978,"GREAT, I got myself an infection in my leg again. In the exact same area as a year and a half ago. This is just truly awesome. ",0.0
2089401,don t like hospitals or needles or doctors or you get the idea why do i watch this stuff,0.0
152785,"discovered thousand leggers infiltrating our bathroom, thought they were only in pgh.  see you in the am, if not eaten alive by then",0.0
2178998,mornin world headed to my favorite place barbri class,0.0
2422127,is starting her new project,1.0
1617724,missing all my friends,0.0
1668679,lol all those points and free stuff sites are always more work than they re worth sorry no referral for you p haha,0.0
1235960,d@springfieldcbc the direct message seemed to work.  Is there a manual somewhere for this? ,1.0
67660,@DrewTse I get them in the middle of the night right in the arch of my foot ,0.0
1960614,i have the world s worst sore throat,0.0
745877,@NikkBrown Aww  What did I tell you the other day about those ppl!? They'll get over it! You just can't please everybody,0.0
99757,The rain is back  and we were doing so well....,0.0
1654754,thinking of home,0.0
1952988,going crazy my ex came to visit after avoiding it for years i m a wreck,0.0
304724,@giorjess so like seriously I feel like I haven't seen u in 4ever!  come out saturday nite to ultra maybe?,0.0
2648435,i just texted zaq i guess i will be seeing you tonight good thing you tweeted about it or else i would of never showed up,1.0
1180618,@deedz ohhh i want to watch it! i had downloaded it like ages ago and i still have to watch it. now that i know she's there i'll watch it ,1.0
1535073,@VioletJersey Yeah it was good so I decided to blip it for us.  I'm kinda all over the place today with my blips.    How was your weekend?,1.0
2519013,can t seem to stop dreaming about college it s kind of crazy really oh well i m at the vi beaches,1.0
2067496,just had a ricdiculously long and amazing nap just realized i slept through my hair appt,0.0
2183625,doesn t like this rainy day for bonnie s first day of summer vacation now she ll be stuck in the house,0.0
806473,@rccgd I'm leaving the laptop at home. I'll put up with tweetie. I can get DMs on gmail. New friends can always send me their email addy ,1.0
335871,@SportsfanPJ Yeah. I know!  But then was it a new Jon&amp;Kate Plus 8 episode or a re-run?,0.0
2089030,i dont want to lol i just woke up dont go,0.0
1112401,La roux - bullet proof is officaly a brillaint song. @ nans listening to it in the garden! ,1.0
2306990,falls asleep by accident hate that,0.0
3126680,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",0.0
208525,@sharonaz3 omg her gold sandals!!!! what dress is she wearing?? is it yellow!? awwww!! ,0.0
552250,"@tweetdeck yo, where's the trends at? failll. ",0.0
1840321,idk where my cell phone is i think i left it at lax grrrrrrrrrrrrrr,0.0
523157,Has to start going to bed before 3am! Uuuurgh ,0.0
2860651,sillyheads it s nothing to fight about just give him and forget about it,1.0
117170,:softball girls going to state this week! good luck! wish i could be there to cheer you on.   Praying for the Gill's and Burke's. re:6o/6o,0.0
1067354,This day really did a number on me! Looking forward to a night of relaxing and getting ready for a great wedding tomorrow! ,1.0
3098660,hey i m doing good you umm probably work for hrs in one week,1.0
2085591,catching up on cobra cam my leg brace is anouying meeee,0.0
1189424,@ Texas roadhouse grubbin! ,1.0
708461,last weekend before going back to the 8-5 grind ,0.0
6765,dealing with a last minute site decommission. 16 users. 2 days' notice. ,0.0
3066379,peace arco iris easy oops over and out felicidades para ti,1.0
624365,why didn't anyone tell me Johnny Depp was gonna have his movie premiere here today?! ,0.0
37223, leave what you said as something herd and the the things u havent said should be left unherd.,0.0
2713215,will it be ok to hydrate with more wine,1.0
1055627,playing assistant for my cousin today writing down all her thoughts and things to remember. ,1.0
2204131,drinking chocolate soy milk mmmmm someone ate my chocolate bar,0.0
963058,"And I missed my fave singer B. Adams in Hamburg this Thursday, tears. Read to late about the gala in Hamburg  hope for a new show soon ",1.0
860151,@footballlvnlady that will be fun...&amp; we can say - WE KNOW THAT CRAZY WOMAN!!! ,1.0
82092,@petewentz Aww sorry to hear that  be safe!,0.0
1332682,6 more days until Off The Deep End  Its gonna be so amazing. @andrewgoldstein,1.0
1936221,the one dog leash i fell in love with online of course it s a discontinued model nowhere to be found anymore damn,0.0
1416452,At the farmers market ,1.0
684799,and I just got ditched by both of my girls ,0.0
1714888,it s too cool and possibly rainy for a bike ride today come on spring lets warm up,0.0
1382725,"3:55 am, really late or really early. Take your pick ",1.0
2071836,worst day ever x,0.0
1115715,I can smell the sunshine coming to me ... am i nearly finished .... yeah i am ,1.0
1422300,@Jayk_Purdy I love this twitter account so much. ,1.0
1187302,aquianas party!  then studying for earth science final call/text,1.0
1969292,damn mr eko really did die,0.0
991119,@Horsev Eventually last name rocks ,1.0
1238300,@toddkashdan Exactly.  Numbers on twitter mean nothing unless you actually &quot;connect&quot; with your followers.  And you do!  Smart man.  ,1.0
1943971,you pick on me too much,0.0
25259,"Oh no, it's almost Monday... again! ",0.0
1560171,Going to Walgreens. Gonna Buy Some Candy &amp; Maybe a Magazine  POSTERS POSTERS POSTERS!! Haha. &lt;3,1.0
825232,Time for the shots! I'll sleep where I land  ,1.0
309680,Ah! Have to go to school ,0.0
173828,@LadyStar88 Lol...I am greedy. I'm craving Coldstone again.  ,0.0
2239295,has a spider bite on the right ankle its swoll up and now i have a kankle,0.0
2775220,good morning twitterville i hit quot off quot instead of quot snooze quot this morning thank goodness we re not in session today how you do,1.0
1582890,"received the most comforting, inspirational advice...thank YOU so much  you are also truely beautiful inside &amp; out!",1.0
1177674,woo just signed up to DFTBA record company  soon i'll be putting on some original songs for people to buy ,1.0
2874086,morning girl i only got number email yesterday leslie sent me now i need can you send it please thanks,1.0
433763,"Oh no  Got to go to songsters soon and it's gone very dark, looks like we're about to get our share of the rain - typical!",0.0
995179,is watching made of honour ,1.0
2181360,of work i haz mins left most of those in a team meeting though,0.0
2493045,i love dirk and his points from tonight now if he could only realize he was meant to be with me,1.0
837875,"It is too gorgeous outside for me to stay inside. In the spirit of space exploration, am dedicating myself to solar studies today. ",1.0
2318973,for a second there i thought i was finally going to get a to diddy s white party,0.0
2956060,thanks for the input my friend i appreciate the energy very much i ll try let you know,1.0
618892,"They need to invent a new way to test for diabetes, this was sucks. Im starving, tired, and the insides of my elbows hurt ",0.0
560843,@PGAWK but ive left it in my locker! ,0.0
2498491,pink nails on the men without pants or on you either way i m thinking that is good times,1.0
2305921,argh my house is boring lmao,0.0
2916404,had a blast at main street live in jackson tn tonight with our boys april cover their record kicks ass check it out,1.0
1408916,@EVERYBODY. Tuesday is my day  23 years old ,1.0
1649686,what german mag didnt see any,0.0
2280144,are you comin back to manchester england when you tour coz missed you s last time not good,0.0
627025,this is why I don't have kids. I've killed 90% of the plants I've owned and now I can't even take proper care of my twitter ,0.0
533093,"looks like we are just not going to get where we want to be.   making dinner, bathing kiddos, and then making us a strict budget!!!",0.0
493473,Studying my ass off for my multiplexing exam. ,0.0
164246,Freaking out a bit..crossing my fingers that things will work out ok ,0.0
690102,"I can hardly wait to come back home... Pleease, let me pass the exam!! ",0.0
2902661,the pic won t upload from my blackberry but i m possibly getting a bmw,1.0
1240144,@leighmichele that's awesome - looove the mouse tunes! ,1.0
1960759,can t find my debit card anywhere,0.0
1607755,allergies suck i have been having to take zyrtec for the last wk now,0.0
2972303,you get a hard on from star wars u might wanna get that checked out,1.0
1633251,and we re missing evrything,0.0
2468226,louise you r not adopted ballet it is you ll love it and then the cocktails after even more,1.0
2664166,crispy cold coffee chilly air blowing and the i yeah baby,1.0
130802,I need a freakin vacatiiiiooonnn!!! ,0.0
178946,Sushi w/ @ryan888 well cooked veggie for preggo me  now onto Trolley Car birthday party on McKinney Ave. I actially feel awake for once!,0.0
1129872,@subzero77 hugs  hugs cure all!,1.0
1909301,i m at work what are you up to leah,0.0
1377644,@0mie I dunno... Just don't see u doing #FF ,1.0
1548262,Hey @glidemag can you pretty please give me free #ROTHBURY tickets? I'll be your best friend ,1.0
426810,@babyelmo_ i want the javelin!!!! but its not out yet ,0.0
1811723,i finished beta ing the chapter but i don t know where it disappeared to may have to re beta it,0.0
2011589,joel mchale was amazing amanda s party was fun though someone got mugged after it we didn t see the mugger on the way to the car,0.0
1262365,i smile because i have no idea whats going on ,1.0
492186,my mother is making me watch a scary movie about a damn possessed porcelain doll.  Those scare me.,0.0
2999428,church with my favorite little and mentee miss sandidge,1.0
1087013,@DanaBrunetti You are very welcome. ,1.0
3008234,sure i ll take the smirnoff ice but i m nowhere near you am i aww,1.0
861378,@sweetcherrypop Thank you so much for helping me get additional support. ,1.0
2334541,wish i wasn t so skint quite bored could be at a party but noooo,0.0
1983317,i ve not felt this unwell in a long long timee swine flu i think everyone is ignoring me,0.0
2188198,it is kind of depressing but what s more depressing is the fact that after so many years nothing has changed,0.0
1121426,watching britains got telent! ,1.0
3108006,going to bed good night sabrinaaa lt,1.0
195296,&quot;@Jordanyup&quot;have you the e-mail from Miley ??? I want to write with her but I cant ,0.0
1169133,@ninthspace gets 'nadgered' ?? I'm taking it thats not a good thing ....?? ,1.0
2212485,really want to play house of the dead overkill my man is currently playing it behind me as i work it s looking and sounding so awesome,0.0
2164627,learning that my dad lost his job,0.0
913530,"@animeshiredane Okay, as long as you're all right. ",1.0
345274,"@riversideboy the acid levels in my stomach which was making me sick, so im medicated for tht nd cnt drink for 4 weeks  xxxx",0.0
1640489,raining out side wish i were in la,0.0
1317973,"@DjDATZ You too, nice to put a name to the Twitter handle ",1.0
604395,@thekdeluca  I hope you feel better,0.0
782376,French Gov back to fines for internet users.. Hadopi is back  Let's start the fight again #hadopi,0.0
2158275,i love mid week drinking i m just a bit upset that i won t be able to do it to such so much when i start working monday friday,0.0
1781346,i want to start a band called volcano girls seether is apparently taken,0.0
593240,i updated from my blackberry like 10 times in the past couple days. and it hasn't been sending  how lame!!,0.0
1681364,dang i m just getting into the valley ughhh got another hour must drive home cuz i didn t bring down moms gift today sucks,0.0
191962,poor Ronni  she's going to be humiliated.,0.0
2845292,sweating like a slave its like degrees on the platform quot when the temp rises so does degree quot,1.0
269565,Crazy network-problems  Developing at half speed.,0.0
824939,@authorslegacy Hi Michele. ,1.0
442122,@s_cleary84 awww sorry  another one soon I hope.,0.0
2050621,did way too big had a headache all damn day,0.0
569213,stop being 97 degrees out ,0.0
1288542,"@mfhorne link it and the views will boost up by nearly 15,000! haha ",1.0
575619,@SoldierKnowBest That's alright. O2 gave the upgarde to iPhone 3G for free to O2 customers last year. This time there not ,0.0
141200,sad day in caleyland... CW officially cancelled Privileged ,0.0
2598722,nowhere to go but up,1.0
1198497,"@LabradorArt Thanks! Little Bit is such a darlin, I'm lucky to have him in my world. ",1.0
1710132,yer i am til i keep skiving off in the freezer brr,0.0
2564165,yaye finally convinced minjie to go for redrain prayer meeting woohoo,1.0
1916634,i hope mine s waiting for me at home although i did not get the super deluxe,0.0
2738048,and baby carol are sharing some warm milk,1.0
1917013,i think i had food poisoning days in a row yesterday after sushi and today after eating chicken salad w chicken that was a bit old,0.0
1627854,i just burnt my pizza and my left eye won t stop watering wtf plus i have work again tonight,0.0
2598117,today poets day piss off early tomorrow saturday,1.0
816483,Im playing Tomb raider Underworld i havent played it in 6 months cuz i was stuck but now im un-stuck ,1.0
3037780,thanku thanku,1.0
1553960,@CiiJay_K What's Bbc?? CiiJay Its snowing!!! ,1.0
395979,Just got a booster seat for Emma for the car. She's really growing up ,0.0
98213,@its102anu just came out.. Been there for 3 hours ,0.0
1030987,I'll just pretend.... I'm good at it.  happppy brittney!,1.0
2584430,my phone was dead mama call me tomorrow same time     ,1.0
180313,@sara_gunn sunshine?  where?  its freezing here ,0.0
535414,@wheelyweb thanks for the help but it won't owerup for more than 1 sec. I reset the Pmu which can fix power issues but not this time ,0.0
1592345,"About to roll over 2,100 hits!  I really appreciate everyone following me    http://tinyurl.com/omst89",1.0
1421663,@heiniw uploading now .... ,1.0
432674,last nights' chili+ this mornings coffee = havoc on my tummy... ,0.0
2907384,ey people are still flash mobbing that s so,1.0
2515199,second place ain t bad at all,1.0
1769698,is on her way to seattle yay for seattle boo for matt leaving,0.0
3003567,wow just got back from vienna the best week of my life i miss every soooooo much xoxox,1.0
2948257,no theres no point cos your the only one that will tweet like your the only one that blogs on myspace haha,1.0
2417724,i ve been watching a lot of arrested lately love it,1.0
369413,"Trying to watch Gilmore Girls online but can only find it where I can watch 72 minutes at a time, then i have to wait 54 minutes... ",0.0
1459216,2 days till my birthday ,1.0
2655729,done had a good night made some new friends i have to forget about the past and just move on no more dwelling goodnight,1.0
12313,@twotonedc The Estate?  What's that? Really don't go out on the wknds cause I work ,0.0
2544492,marrs bar this week hopefully too ty busy week eh,1.0
872702,"I love sleeping on the couch, and I thank my parents for introducing me to it. Good morning Saturday ",1.0
2125609,watching espn highlights from asu vs texas cws game think i might cry so bummed about the sun devils loss,0.0
2450357,bank holiday paradise,1.0
1724971,ouch someone removed me from their friends list,0.0
1832271,crashed out on bed kids social lives sorted and it is rather hot spare a thought not been able to fin car keys all w e,0.0
525402,saw somebody in FB and not happy about it. in a bad mood now ,0.0
1508548,my heart is beating like a jungle drum.lalalalala ,1.0
1773691,writing reports,0.0
1604572,unfortunately i missed out on getting a photo with zq zarina gen amp jess got one though,0.0
941527,@redwingx You will be FINE!  Put on your big girl panties! (Might want to throw the pullups on under tho!) ,1.0
344248,LAST DAAAAAAAAY.  I'll miss waking up at 12:43 everyday. Oh wellioz,0.0
1054751,"@freshsugar oh gosh, girl. You need to follow one more person. That number you're following creeps me out! ",1.0
3110762,lol i do that quite often to be honest greets to the greatest city on earth lt,1.0
2968817,glad to hear emmett is doing better wish i was taking him home with me someday ill have a corgi,1.0
2634956,thanx that s what s up,1.0
1550404,@DooneyStudio me and the remaining web developer have plans to keep the company afloat ,1.0
2623373,wanna complete my love song,1.0
1905687,i dunnnoo people are saying they are but im not sure i want to know for sure lol,0.0
1336018,@secheck sweet!  wish mine would come in the mail!  maybe later today ,1.0
1587337,I didn't vote for David Ortiz a.k.a. Big Crappi to get into the Home Run Hitting contest...I didn't want to see someone strike out in it ,1.0
946560,that is a good one. ,1.0
315455,Going into the hospital for surgery tomorrow morning.  ,0.0
1796108,remember the upstairs neighbor he ran bathwater and fell asleep my bathroom is covered in water and plaster still dripping,0.0
1263868,iz up!!!!! ,1.0
842277,So thirsty....water break ,1.0
2376267,oh the puns the bad bad puns i think i ll quite like the new clear sounds though x,1.0
778820,"@Erizzo10 awesome, now i'm jealous x2.  haha, it used to be on HBO on demand, but we don't have HBO anymore ",0.0
1465284,"shet!!! maguupload ng video, same as ry... nakakadepress pumasok :3 dunno wat to do ",1.0
2145897,perfect time for my iphone cord to go out,0.0
2571402,hulu coming to uk in september,1.0
533045,ITS LIK ME ND MY BOYFRIEND R FRIENDS CUZ WE DNT DO ANYTHING ROMANTIC HE SAYS HE'S NOT A ROMANTIC PERSON THAT SUCKS ,0.0
2865997,lol i know that guy and i cant believe you haven t been following her geez abbey where have you been for the last century,1.0
850328,"@jasonperryrock i like you jason... don't be silly...  but you, danny and harry should tweet more often",1.0
166637,@AsMooNy ta3ally ma3ahaa w e83idy sa5neeha ly 6ool el 6ireee8  astaaahil wla :-p &lt;&lt;&lt; kfff looool wallah thx bard w 7ar ahm shy 8ahwaaa =|,0.0
2872181,lunch pasta like every day,1.0
528973,"Planning supper for the girls who are coming to spend the night.  Pep talking myself how I used to do w/ T, keep positive spirit, faith.  ",0.0
1568766,@winkfromblueyes ,1.0
1651585,quot sup everyone back home after a looong day just bought some veggies but too lazy to cook,0.0
1407987,just watched their wedding video and is soooooo happy!!! ,1.0
1645979,sad that one of her favorite shirts got bleach on it,0.0
987709,"yay, new divide out today! i'm excited for that! ",1.0
293822,GOING BACK TO WORK TOMMOROW ,0.0
2694077,aha the house bunny i love that movieee,1.0
198472,"@Trixy98 haha, i really feel sorry for you, hun  did u get to go to the hospital?",0.0
410474,Kill Bill Vol. 2  So sad David Carradine died (or suicided in a sado act with his balls and neck tied up... ),0.0
2466511,hey backz here school again its rly boring but yeah,1.0
1501321,@ekivemark Agree completely.  Just checked out your blog and subscribed. ,1.0
1743739,am in kharghar office and the whole world is watching ipl sob sob,0.0
1422615,"@caobabao NotHing, caro ",1.0
1314818,LOL ~ I'm going to switch the vibe again soon ~ back to jazz for all of the jazzheads quietly grumbling... ,1.0
2426015,thanks i ve gotta barnes amp noble card so i think i ll put it to use,1.0
2753681,texting my boyfriend and laying in bed and sleeping goodnight,1.0
2090987,awwwwww that makes me sad coulda used some friends tonight it was a crazy busy night,0.0
159469,gorgeous morning. Shame I have to spend the day stuck in office ,0.0
2419350,drunk tweeting wow what has this world come to bahahahaa,1.0
873108,"@edgarfleming @joegannon #9 &amp; #17 (if there's one) in races 5, 10 &amp; 12.  That's the money!  My  scientific, research-based predictions. ",1.0
814378,@Adamxtreme the person who can make it good is you. Go out and do something fun! ,1.0
505753,nails gone.. time for rock climbing!! still no phone  def. tomorrow for sure.. gym time..then coloring my hair white!,0.0
217637,I think the forums died... ,0.0
2176973,i miss me teh i also miss normal sized cucumbers boo france,0.0
643955,"@zandraisabelle aw  i know how you feel though coz i only had sims1 for aaages, it sucked lol ",0.0
1568623,@rudegirlsarrah he's at home I think. it's ok i am already in bed ,1.0
2824032,lovely miss quin i shall go and read sophie s world in the garden later and swear at the people who disturb me,1.0
196335,Paying bills again  ~Manda~,0.0
941357,@PauaPattie you're the only person i know who cares  other than me!! and julia zamira zamero zemero you know her she's commentating,1.0
1008379,"Ohhh! God my schedule! Morning classes is WHATEVER. ) Class starts on May 25  Too early, huh. (:",1.0
1031281,@ihatekennybuggz  THANKS! ,1.0
353837,Its 3am in the morning and i can't sleep. I don't like Jet lag ,0.0
204120,@michbabyy alright i guess.. the haircut rly super ugly ,0.0
2190880,adam lambert is awesome i really want him to tweet something tho prob busy with rehearsals eh excited for his set,0.0
1570054,"@ecobject it's greener than wood and charcoal, and less toxic. Neighbors will like you more too. ",1.0
3027782,finished a k run felt like i could go forever feel good right now,1.0
1237959,"According to mr wallace, school starts at 7:30 next year ",1.0
224185,@SHELLZJEWELZ Whats good playa? All these peeps you are asking to follow you &amp; your not following me ,0.0
1422617,had chinese today ,1.0
892622,@eeshkapeesh I was about to say there's no way in hell to crack an &quot;eblow&quot; but elbows? I don't know...I manage it. Haha. ,1.0
2889365,reader aant doorlopen mss,1.0
1783399,yes i have been to ryo s but so far only once should go back soon,0.0
1259201,Driving around with seaniiii. Give us something to dooo ,1.0
442953,"Back home, missing @hectordox and @Arsenic447 ",0.0
489990,@a_mccaskill are you kidding me?? It feels like this day is never going to end ,0.0
1420465,"Hey, @lostzombies--check out what @mindykaling just posted. ",1.0
2238798,just got my finger fat haha squeezed by a bottle and cork,0.0
1985438,is crying because she can t have her own keith,0.0
3025711,i can t wait to hear the new rancid,1.0
440153,"@_CorruptedAngel don't do that! I was all worried, personal safety is very important especially in virtual life *cross stare* ",0.0
2229629,i could possibly sing every song at the crack i worked there for years i miss it,0.0
712158,@snowhite197 ,0.0
845069,got back from the hospital. I'm totally fine. Hooray!!! ,1.0
198696,I'm quite annoyed with my self I've not done any revision for a whole two weeks! I've got 4 tests next week as well! ,0.0
2242726,sliced my finger open on a knife while doin dishes real deep i was bleedin for the past minutes it hurts,0.0
1419057,@seanmmontague I'm sure they've popped up. you probably just didn't notice cos they'd put on so much weight and changed so much ,1.0
524600,@Ruby1201 account suspended Rub  re: cyberwar,0.0
2953505,i love taco bell i had it yesterday,1.0
